"","City","Date","Count"
"4228","GUAJIRA",2020-07-24,135
"4229","GUAJIRA",2020-08-24,64
"4230","GUAJIRA",2020-09-24,111
"4231","GUAJIRA",2020-10-25,25
"4232","GUAJIRA",2020-11-25,1
"4233","GUAJIRA",2020-05-25,3
"4234","GUAJIRA",2020-06-25,50
"4235","GUAJIRA",2020-07-25,101
"4236","GUAJIRA",2020-08-25,148
"4237","GUAJIRA",2020-09-25,72
"4238","GUAJIRA",2020-10-26,77
"4239","GUAJIRA",2020-11-26,1
"4240","GUAJIRA",2020-04-26,1
"4241","GUAJIRA",2020-05-26,1
"4242","GUAJIRA",2020-06-26,74
"4243","GUAJIRA",2020-07-26,111
"4244","GUAJIRA",2020-08-26,126
"4245","GUAJIRA",2020-09-26,48
"4246","GUAJIRA",2020-10-27,40
"4247","GUAJIRA",2020-05-27,1
"4248","GUAJIRA",2020-06-27,63
"4249","GUAJIRA",2020-07-27,128
"4250","GUAJIRA",2020-08-27,115
"4251","GUAJIRA",2020-09-27,55
"4252","GUAJIRA",2020-10-28,87
"4253","GUAJIRA",2020-04-28,1
"4254","GUAJIRA",2020-05-28,2
"4255","GUAJIRA",2020-06-28,47
"4256","GUAJIRA",2020-07-28,104
"4257","GUAJIRA",2020-08-28,105
"4258","GUAJIRA",2020-09-28,44
"4259","GUAJIRA",2020-10-29,56
"4260","GUAJIRA",2020-04-29,1
"4261","GUAJIRA",2020-06-29,42
"4262","GUAJIRA",2020-07-29,112
"4263","GUAJIRA",2020-08-29,84
"4264","GUAJIRA",2020-09-29,92
"4265","GUAJIRA",2020-10-03,51
"4266","GUAJIRA",2020-11-03,67
"4267","GUAJIRA",2020-05-03,2
"4268","GUAJIRA",2020-06-03,5
"4269","GUAJIRA",2020-07-03,87
"4270","GUAJIRA",2020-08-03,84
"4271","GUAJIRA",2020-09-03,66
"4272","GUAJIRA",2020-10-30,60
"4273","GUAJIRA",2020-04-30,3
"4274","GUAJIRA",2020-05-30,3
"4275","GUAJIRA",2020-06-30,79
"4276","GUAJIRA",2020-07-30,87
"4277","GUAJIRA",2020-08-30,45
"4278","GUAJIRA",2020-09-30,65
"4279","GUAJIRA",2020-10-31,56
"4280","GUAJIRA",2020-05-31,3
"4281","GUAJIRA",2020-07-31,109
"4282","GUAJIRA",2020-08-31,164
"4283","GUAJIRA",2020-10-04,22
"4284","GUAJIRA",2020-11-04,32
"4285","GUAJIRA",2020-05-04,1
"4286","GUAJIRA",2020-06-04,7
"4287","GUAJIRA",2020-07-04,59
"4288","GUAJIRA",2020-08-04,124
"4289","GUAJIRA",2020-09-04,93
"4290","GUAJIRA",2020-10-05,47
"4291","GUAJIRA",2020-11-05,67
"4292","GUAJIRA",2020-06-05,11
"4293","GUAJIRA",2020-07-05,71
"4294","GUAJIRA",2020-08-05,121
"4295","GUAJIRA",2020-09-05,147
"4296","GUAJIRA",2020-10-06,61
"4297","GUAJIRA",2020-11-06,72
"4298","GUAJIRA",2020-05-06,2
"4299","GUAJIRA",2020-06-06,14
"4300","GUAJIRA",2020-07-06,81
"4301","GUAJIRA",2020-08-06,119
"4302","GUAJIRA",2020-09-06,85
"4303","GUAJIRA",2020-10-07,45
"4304","GUAJIRA",2020-11-07,47
"4305","GUAJIRA",2020-05-07,4
"4306","GUAJIRA",2020-06-07,12
"4307","GUAJIRA",2020-07-07,72
"4308","GUAJIRA",2020-08-07,30
"4309","GUAJIRA",2020-09-07,82
"4310","GUAJIRA",2020-10-08,59
"4311","GUAJIRA",2020-11-08,15
"4312","GUAJIRA",2020-05-08,1
"4313","GUAJIRA",2020-06-08,6
"4314","GUAJIRA",2020-07-08,66
"4315","GUAJIRA",2020-08-08,32
"4316","GUAJIRA",2020-09-08,111
"4317","GUAJIRA",2020-10-09,93
"4318","GUAJIRA",2020-11-09,50
"4319","GUAJIRA",2020-06-09,8
"4320","GUAJIRA",2020-07-09,58
"4321","GUAJIRA",2020-08-09,44
"4322","GUAJIRA",2020-09-09,110
"4323","GUAVIARE",2020-10-01,25
"4324","GUAVIARE",2020-11-01,8
"4325","GUAVIARE",2020-06-01,2
"4326","GUAVIARE",2020-08-01,6
"4327","GUAVIARE",2020-09-01,11
"4328","GUAVIARE",2020-10-10,9
"4329","GUAVIARE",2020-11-10,13
"4330","GUAVIARE",2020-07-10,1
"4331","GUAVIARE",2020-08-10,4
"4332","GUAVIARE",2020-09-10,24
"4333","GUAVIARE",2020-10-11,17
"4334","GUAVIARE",2020-11-11,9
"4335","GUAVIARE",2020-08-11,12
"4336","GUAVIARE",2020-09-11,15
"4337","GUAVIARE",2020-10-12,26
"4338","GUAVIARE",2020-11-12,5
"4339","GUAVIARE",2020-07-12,2
"4340","GUAVIARE",2020-08-12,5
"4341","GUAVIARE",2020-09-12,16
"4342","GUAVIARE",2020-10-13,27
"4343","GUAVIARE",2020-11-13,11
"4344","GUAVIARE",2020-07-13,5
"4345","GUAVIARE",2020-08-13,3
"4346","GUAVIARE",2020-09-13,11
"4347","GUAVIARE",2020-10-14,17
"4348","GUAVIARE",2020-11-14,2
"4349","GUAVIARE",2020-07-14,1
"4350","GUAVIARE",2020-08-14,8
"4351","GUAVIARE",2020-09-14,31
"4352","GUAVIARE",2020-10-15,25
"4353","GUAVIARE",2020-11-15,7
"4354","GUAVIARE",2020-07-15,1
"4355","GUAVIARE",2020-08-15,12
"4356","GUAVIARE",2020-09-15,19
"4357","GUAVIARE",2020-10-16,15
"4358","GUAVIARE",2020-11-16,6
"4359","GUAVIARE",2020-07-16,2
"4360","GUAVIARE",2020-08-16,10
"4361","GUAVIARE",2020-09-16,16
"4362","GUAVIARE",2020-10-17,13
"4363","GUAVIARE",2020-11-17,5
"4364","GUAVIARE",2020-07-17,9
"4365","GUAVIARE",2020-08-17,11
"4366","GUAVIARE",2020-09-17,24
"4367","GUAVIARE",2020-10-18,20
"4368","GUAVIARE",2020-11-18,4
"4369","GUAVIARE",2020-07-18,2
"4370","GUAVIARE",2020-08-18,11
"4371","GUAVIARE",2020-09-18,19
"4372","GUAVIARE",2020-10-19,38
"4373","GUAVIARE",2020-11-19,2
"4374","GUAVIARE",2020-06-19,3
"4375","GUAVIARE",2020-07-19,1
"4376","GUAVIARE",2020-08-19,4
"4377","GUAVIARE",2020-09-19,24
"4378","GUAVIARE",2020-10-02,21
"4379","GUAVIARE",2020-11-02,13
"4380","GUAVIARE",2020-06-02,1
"4381","GUAVIARE",2020-08-02,7
"4382","GUAVIARE",2020-09-02,7
"4383","GUAVIARE",2020-10-20,28
"4384","GUAVIARE",2020-11-20,2
"4385","GUAVIARE",2020-06-20,1
"4386","GUAVIARE",2020-07-20,2
"4387","GUAVIARE",2020-08-20,5
"4388","GUAVIARE",2020-09-20,24
"4389","GUAVIARE",2020-10-21,14
"4390","GUAVIARE",2020-11-21,6
"4391","GUAVIARE",2020-07-21,6
"4392","GUAVIARE",2020-08-21,3
"4393","GUAVIARE",2020-09-21,29
"4394","GUAVIARE",2020-10-22,25
"4395","GUAVIARE",2020-11-22,1
"4396","GUAVIARE",2020-06-22,1
"4397","GUAVIARE",2020-07-22,1
"4398","GUAVIARE",2020-08-22,19
"4399","GUAVIARE",2020-09-22,14
"4400","GUAVIARE",2020-10-23,20
"4401","GUAVIARE",2020-11-23,2
"4402","GUAVIARE",2020-06-23,2
"4403","GUAVIARE",2020-07-23,6
"4404","GUAVIARE",2020-08-23,5
"4405","GUAVIARE",2020-09-23,21
"4406","GUAVIARE",2020-10-24,10
"4407","GUAVIARE",2020-11-24,1
"4408","GUAVIARE",2020-07-24,21
"4409","GUAVIARE",2020-08-24,26
"4410","GUAVIARE",2020-09-24,11
"4411","GUAVIARE",2020-10-25,14
"4412","GUAVIARE",2020-11-25,1
"4413","GUAVIARE",2020-07-25,2
"4414","GUAVIARE",2020-08-25,30
"4415","GUAVIARE",2020-09-25,35
"4416","GUAVIARE",2020-10-26,10
"4417","GUAVIARE",2020-11-26,1
"4418","GUAVIARE",2020-06-26,1
"4419","GUAVIARE",2020-07-26,3
"4420","GUAVIARE",2020-08-26,35
"4421","GUAVIARE",2020-09-26,25
"4422","GUAVIARE",2020-10-27,20
"4423","GUAVIARE",2020-07-27,6
"4424","GUAVIARE",2020-08-27,20
"4425","GUAVIARE",2020-09-27,21
"4426","GUAVIARE",2020-10-28,15
"4427","GUAVIARE",2020-06-28,2
"4428","GUAVIARE",2020-07-28,2
"4429","GUAVIARE",2020-08-28,12
"4430","GUAVIARE",2020-09-28,18
"4431","GUAVIARE",2020-10-29,10
"4432","GUAVIARE",2020-07-29,3
"4433","GUAVIARE",2020-08-29,27
"4434","GUAVIARE",2020-09-29,15
"4435","GUAVIARE",2020-10-03,19
"4436","GUAVIARE",2020-11-03,12
"4437","GUAVIARE",2020-06-03,1
"4438","GUAVIARE",2020-07-03,9
"4439","GUAVIARE",2020-08-03,4
"4440","GUAVIARE",2020-09-03,18
"4441","GUAVIARE",2020-10-30,10
"4442","GUAVIARE",2020-07-30,5
"4443","GUAVIARE",2020-08-30,7
"4444","GUAVIARE",2020-09-30,15
"4445","GUAVIARE",2020-10-31,9
"4446","GUAVIARE",2020-07-31,3
"4447","GUAVIARE",2020-08-31,18
"4448","GUAVIARE",2020-10-04,17
"4449","GUAVIARE",2020-11-04,5
"4450","GUAVIARE",2020-06-04,1
"4451","GUAVIARE",2020-07-04,1
"4452","GUAVIARE",2020-08-04,7
"4453","GUAVIARE",2020-09-04,18
"4454","GUAVIARE",2020-10-05,13
"4455","GUAVIARE",2020-11-05,11
"4456","GUAVIARE",2020-07-05,2
"4457","GUAVIARE",2020-08-05,5
"4458","GUAVIARE",2020-09-05,13
"4459","GUAVIARE",2020-10-06,9
"4460","GUAVIARE",2020-11-06,7
"4461","GUAVIARE",2020-08-06,4
"4462","GUAVIARE",2020-09-06,17
"4463","GUAVIARE",2020-10-07,18
"4464","GUAVIARE",2020-11-07,8
"4465","GUAVIARE",2020-06-07,10
"4466","GUAVIARE",2020-07-07,4
"4467","GUAVIARE",2020-08-07,3
"4468","GUAVIARE",2020-09-07,17
"4469","GUAVIARE",2020-10-08,14
"4470","GUAVIARE",2020-11-08,10
"4471","GUAVIARE",2020-06-08,1
"4472","GUAVIARE",2020-07-08,1
"4473","GUAVIARE",2020-08-08,3
"4474","GUAVIARE",2020-09-08,12
"4475","GUAVIARE",2020-10-09,16
"4476","GUAVIARE",2020-11-09,14
"4477","GUAVIARE",2020-06-09,1
"4478","GUAVIARE",2020-07-09,3
"4479","GUAVIARE",2020-08-09,1
"4480","GUAVIARE",2020-09-09,19
"4481","HUILA",2020-10-01,498
"4482","HUILA",2020-11-01,203
"4483","HUILA",2020-04-01,1
"4484","HUILA",2020-05-01,2
"4485","HUILA",2020-06-01,2
"4486","HUILA",2020-07-01,8
"4487","HUILA",2020-08-01,158
"4488","HUILA",2020-09-01,325
"4489","HUILA",2020-10-10,383
"4490","HUILA",2020-11-10,180
"4491","HUILA",2020-03-10,4
"4492","HUILA",2020-04-10,2
"4493","HUILA",2020-05-10,2
"4494","HUILA",2020-06-10,5
"4495","HUILA",2020-07-10,32
"4496","HUILA",2020-08-10,205
"4497","HUILA",2020-09-10,215
"4498","HUILA",2020-10-11,295
"4499","HUILA",2020-11-11,172
"4500","HUILA",2020-04-11,5
"4501","HUILA",2020-05-11,4
"4502","HUILA",2020-06-11,5
"4503","HUILA",2020-07-11,30
"4504","HUILA",2020-08-11,182
"4505","HUILA",2020-09-11,246
"4506","HUILA",2020-10-12,280
"4507","HUILA",2020-11-12,189
"4508","HUILA",2020-03-12,2
"4509","HUILA",2020-04-12,1
"4510","HUILA",2020-05-12,3
"4511","HUILA",2020-06-12,4
"4512","HUILA",2020-07-12,43
"4513","HUILA",2020-08-12,139
"4514","HUILA",2020-09-12,246
"4515","HUILA",2020-10-13,429
"4516","HUILA",2020-11-13,224
"4517","HUILA",2020-04-13,4
"4518","HUILA",2020-05-13,2
"4519","HUILA",2020-06-13,3
"4520","HUILA",2020-07-13,26
"4521","HUILA",2020-08-13,143
"4522","HUILA",2020-09-13,138
"4523","HUILA",2020-10-14,345
"4524","HUILA",2020-11-14,117
"4525","HUILA",2020-04-14,1
"4526","HUILA",2020-05-14,2
"4527","HUILA",2020-06-14,2
"4528","HUILA",2020-07-14,44
"4529","HUILA",2020-08-14,147
"4530","HUILA",2020-09-14,309
"4531","HUILA",2020-10-15,446
"4532","HUILA",2020-11-15,101
"4533","HUILA",2020-03-15,1
"4534","HUILA",2020-04-15,1
"4535","HUILA",2020-05-15,4
"4536","HUILA",2020-06-15,6
"4537","HUILA",2020-07-15,42
"4538","HUILA",2020-08-15,176
"4539","HUILA",2020-09-15,203
"4540","HUILA",2020-10-16,449
"4541","HUILA",2020-11-16,66
"4542","HUILA",2020-03-16,1
"4543","HUILA",2020-04-16,2
"4544","HUILA",2020-05-16,4
"4545","HUILA",2020-06-16,12
"4546","HUILA",2020-07-16,50
"4547","HUILA",2020-08-16,134
"4548","HUILA",2020-09-16,238
"4549","HUILA",2020-10-17,452
"4550","HUILA",2020-11-17,68
"4551","HUILA",2020-04-17,3
"4552","HUILA",2020-05-17,2
"4553","HUILA",2020-06-17,2
"4554","HUILA",2020-07-17,81
"4555","HUILA",2020-08-17,160
"4556","HUILA",2020-09-17,250
"4557","HUILA",2020-10-18,347
"4558","HUILA",2020-11-18,93
"4559","HUILA",2020-03-18,4
"4560","HUILA",2020-04-18,2
"4561","HUILA",2020-05-18,4
"4562","HUILA",2020-06-18,3
"4563","HUILA",2020-07-18,52
"4564","HUILA",2020-08-18,121
"4565","HUILA",2020-09-18,339
"4566","HUILA",2020-10-19,441
"4567","HUILA",2020-11-19,69
"4568","HUILA",2020-03-19,6
"4569","HUILA",2020-04-19,2
"4570","HUILA",2020-05-19,2
"4571","HUILA",2020-06-19,4
"4572","HUILA",2020-07-19,53
"4573","HUILA",2020-08-19,168
"4574","HUILA",2020-09-19,241
"4575","HUILA",2020-10-02,335
"4576","HUILA",2020-11-02,219
"4577","HUILA",2020-04-02,1
"4578","HUILA",2020-05-02,13
"4579","HUILA",2020-06-02,2
"4580","HUILA",2020-07-02,10
"4581","HUILA",2020-08-02,145
"4582","HUILA",2020-09-02,202
"4583","HUILA",2020-10-20,478
"4584","HUILA",2020-11-20,70
"4585","HUILA",2020-03-20,4
"4586","HUILA",2020-04-20,4
"4587","HUILA",2020-05-20,3
"4588","HUILA",2020-06-20,7
"4589","HUILA",2020-07-20,77
"4590","HUILA",2020-08-20,137
"4591","HUILA",2020-09-20,236
"4592","HUILA",2020-10-21,443
"4593","HUILA",2020-11-21,62
"4594","HUILA",2020-03-21,5
"4595","HUILA",2020-04-21,2
"4596","HUILA",2020-05-21,2
"4597","HUILA",2020-06-21,1
"4598","HUILA",2020-07-21,47
"4599","HUILA",2020-08-21,219
"4600","HUILA",2020-09-21,263
"4601","HUILA",2020-10-22,426
"4602","HUILA",2020-11-22,40
"4603","HUILA",2020-03-22,3
"4604","HUILA",2020-04-22,1
"4605","HUILA",2020-07-22,85
"4606","HUILA",2020-08-22,130
"4607","HUILA",2020-09-22,278
"4608","HUILA",2020-10-23,385
"4609","HUILA",2020-11-23,52
"4610","HUILA",2020-03-23,6
"4611","HUILA",2020-04-23,2
"4612","HUILA",2020-06-23,7
"4613","HUILA",2020-07-23,69
"4614","HUILA",2020-08-23,148
"4615","HUILA",2020-09-23,386
"4616","HUILA",2020-10-24,292
"4617","HUILA",2020-11-24,41
"4618","HUILA",2020-03-24,1
"4619","HUILA",2020-04-24,2
"4620","HUILA",2020-06-24,1
"4621","HUILA",2020-07-24,187
"4622","HUILA",2020-08-24,170
"4623","HUILA",2020-09-24,468
"4624","HUILA",2020-10-25,227
"4625","HUILA",2020-11-25,38
"4626","HUILA",2020-03-25,3
"4627","HUILA",2020-04-25,4
"4628","HUILA",2020-06-25,5
"4629","HUILA",2020-07-25,99
"4630","HUILA",2020-08-25,162
"4631","HUILA",2020-09-25,459
"4632","HUILA",2020-10-26,379
"4633","HUILA",2020-11-26,29
"4634","HUILA",2020-03-26,4
"4635","HUILA",2020-04-26,2
"4636","HUILA",2020-06-26,16
"4637","HUILA",2020-07-26,80
"4638","HUILA",2020-08-26,215
"4639","HUILA",2020-09-26,260
"4640","HUILA",2020-10-27,323
"4641","HUILA",2020-11-27,7
"4642","HUILA",2020-03-27,3
"4643","HUILA",2020-04-27,14
"4644","HUILA",2020-05-27,3
"4645","HUILA",2020-06-27,5
"4646","HUILA",2020-07-27,157
"4647","HUILA",2020-08-27,226
"4648","HUILA",2020-09-27,173
"4649","HUILA",2020-10-28,306
"4650","HUILA",2020-11-28,5
"4651","HUILA",2020-03-28,2
"4652","HUILA",2020-06-28,11
"4653","HUILA",2020-07-28,155
"4654","HUILA",2020-08-28,203
"4655","HUILA",2020-09-28,282
"4656","HUILA",2020-10-29,259
"4657","HUILA",2020-11-29,1
"4658","HUILA",2020-03-29,1
"4659","HUILA",2020-04-29,2
"4660","HUILA",2020-05-29,2
"4661","HUILA",2020-06-29,2
"4662","HUILA",2020-07-29,160
"4663","HUILA",2020-08-29,171
"4664","HUILA",2020-09-29,296
"4665","HUILA",2020-10-03,419
"4666","HUILA",2020-11-03,214
"4667","HUILA",2020-04-03,1
"4668","HUILA",2020-05-03,5
"4669","HUILA",2020-06-03,3
"4670","HUILA",2020-07-03,17
"4671","HUILA",2020-08-03,131
"4672","HUILA",2020-09-03,220
"4673","HUILA",2020-10-30,277
"4674","HUILA",2020-03-30,3
"4675","HUILA",2020-04-30,5
"4676","HUILA",2020-06-30,9
"4677","HUILA",2020-07-30,103
"4678","HUILA",2020-08-30,111
"4679","HUILA",2020-09-30,334
"4680","HUILA",2020-10-31,279
"4681","HUILA",2020-03-31,1
"4682","HUILA",2020-05-31,2
"4683","HUILA",2020-07-31,128
"4684","HUILA",2020-08-31,246
"4685","HUILA",2020-10-04,246
"4686","HUILA",2020-11-04,194
"4687","HUILA",2020-04-04,2
"4688","HUILA",2020-05-04,9
"4689","HUILA",2020-06-04,2
"4690","HUILA",2020-07-04,29
"4691","HUILA",2020-08-04,145
"4692","HUILA",2020-09-04,218
"4693","HUILA",2020-10-05,394
"4694","HUILA",2020-11-05,222
"4695","HUILA",2020-03-05,1
"4696","HUILA",2020-05-05,1
"4697","HUILA",2020-06-05,2
"4698","HUILA",2020-07-05,15
"4699","HUILA",2020-08-05,96
"4700","HUILA",2020-09-05,185
"4701","HUILA",2020-10-06,333
"4702","HUILA",2020-11-06,200
"4703","HUILA",2020-03-06,2
"4704","HUILA",2020-04-06,2
"4705","HUILA",2020-05-06,6
"4706","HUILA",2020-06-06,2
"4707","HUILA",2020-07-06,17
"4708","HUILA",2020-08-06,151
"4709","HUILA",2020-09-06,185
"4710","HUILA",2020-10-07,322
"4711","HUILA",2020-11-07,219
"4712","HUILA",2020-04-07,1
"4713","HUILA",2020-05-07,2
"4714","HUILA",2020-07-07,17
"4715","HUILA",2020-08-07,187
"4716","HUILA",2020-09-07,257
"4717","HUILA",2020-10-08,448
"4718","HUILA",2020-11-08,110
"4719","HUILA",2020-03-08,1
"4720","HUILA",2020-04-08,3
"4721","HUILA",2020-05-08,1
"4722","HUILA",2020-06-08,9
"4723","HUILA",2020-07-08,23
"4724","HUILA",2020-08-08,73
"4725","HUILA",2020-09-08,233
"4726","HUILA",2020-10-09,357
"4727","HUILA",2020-11-09,200
"4728","HUILA",2020-03-09,1
"4729","HUILA",2020-04-09,1
"4730","HUILA",2020-05-09,1
"4731","HUILA",2020-06-09,5
"4732","HUILA",2020-07-09,29
"4733","HUILA",2020-08-09,121
"4734","HUILA",2020-09-09,331
"4735","MAGDALENA",2020-10-01,20
"4736","MAGDALENA",2020-11-01,6
"4737","MAGDALENA",2020-04-01,1
"4738","MAGDALENA",2020-05-01,6
"4739","MAGDALENA",2020-06-01,14
"4740","MAGDALENA",2020-07-01,60
"4741","MAGDALENA",2020-08-01,60
"4742","MAGDALENA",2020-09-01,91
"4743","MAGDALENA",2020-10-10,26
"4744","MAGDALENA",2020-11-10,28
"4745","MAGDALENA",2020-04-10,3
"4746","MAGDALENA",2020-05-10,7
"4747","MAGDALENA",2020-06-10,34
"4748","MAGDALENA",2020-07-10,51
"4749","MAGDALENA",2020-08-10,43
"4750","MAGDALENA",2020-09-10,55
"4751","MAGDALENA",2020-10-11,14
"4752","MAGDALENA",2020-11-11,15
"4753","MAGDALENA",2020-04-11,3
"4754","MAGDALENA",2020-05-11,5
"4755","MAGDALENA",2020-06-11,17
"4756","MAGDALENA",2020-07-11,24
"4757","MAGDALENA",2020-08-11,39
"4758","MAGDALENA",2020-09-11,34
"4759","MAGDALENA",2020-10-12,18
"4760","MAGDALENA",2020-11-12,22
"4761","MAGDALENA",2020-04-12,1
"4762","MAGDALENA",2020-05-12,13
"4763","MAGDALENA",2020-06-12,40
"4764","MAGDALENA",2020-07-12,32
"4765","MAGDALENA",2020-08-12,48
"4766","MAGDALENA",2020-09-12,21
"4767","MAGDALENA",2020-10-13,27
"4768","MAGDALENA",2020-11-13,14
"4769","MAGDALENA",2020-04-13,1
"4770","MAGDALENA",2020-05-13,14
"4771","MAGDALENA",2020-06-13,21
"4772","MAGDALENA",2020-07-13,50
"4773","MAGDALENA",2020-08-13,59
"4774","MAGDALENA",2020-09-13,24
"4775","MAGDALENA",2020-10-14,25
"4776","MAGDALENA",2020-11-14,10
"4777","MAGDALENA",2020-04-14,2
"4778","MAGDALENA",2020-05-14,7
"4779","MAGDALENA",2020-06-14,22
"4780","MAGDALENA",2020-07-14,36
"4781","MAGDALENA",2020-08-14,47
"4782","MAGDALENA",2020-09-14,34
"4783","MAGDALENA",2020-10-15,22
"4784","MAGDALENA",2020-11-15,12
"4785","MAGDALENA",2020-04-15,1
"4786","MAGDALENA",2020-05-15,7
"4787","MAGDALENA",2020-06-15,26
"4788","MAGDALENA",2020-07-15,45
"4789","MAGDALENA",2020-08-15,35
"4790","MAGDALENA",2020-09-15,28
"4791","MAGDALENA",2020-10-16,17
"4792","MAGDALENA",2020-11-16,8
"4793","MAGDALENA",2020-04-16,1
"4794","MAGDALENA",2020-05-16,3
"4795","MAGDALENA",2020-06-16,51
"4796","MAGDALENA",2020-07-16,58
"4797","MAGDALENA",2020-08-16,27
"4798","MAGDALENA",2020-09-16,31
"4799","MAGDALENA",2020-10-17,16
"4800","MAGDALENA",2020-11-17,15
"4801","MAGDALENA",2020-04-17,2
"4802","MAGDALENA",2020-05-17,1
"4803","MAGDALENA",2020-06-17,32
"4804","MAGDALENA",2020-07-17,41
"4805","MAGDALENA",2020-08-17,32
"4806","MAGDALENA",2020-09-17,8
"4807","MAGDALENA",2020-10-18,10
"4808","MAGDALENA",2020-11-18,14
"4809","MAGDALENA",2020-04-18,6
"4810","MAGDALENA",2020-05-18,3
"4811","MAGDALENA",2020-06-18,39
"4812","MAGDALENA",2020-07-18,45
"4813","MAGDALENA",2020-08-18,40
"4814","MAGDALENA",2020-09-18,34
"4815","MAGDALENA",2020-10-19,12
"4816","MAGDALENA",2020-11-19,15
"4817","MAGDALENA",2020-04-19,5
"4818","MAGDALENA",2020-05-19,7
"4819","MAGDALENA",2020-06-19,36
"4820","MAGDALENA",2020-07-19,25
"4821","MAGDALENA",2020-08-19,64
"4822","MAGDALENA",2020-09-19,14
"4823","MAGDALENA",2020-10-02,20
"4824","MAGDALENA",2020-11-02,27
"4825","MAGDALENA",2020-05-02,12
"4826","MAGDALENA",2020-06-02,4
"4827","MAGDALENA",2020-07-02,54
"4828","MAGDALENA",2020-08-02,38
"4829","MAGDALENA",2020-09-02,40
"4830","MAGDALENA",2020-10-20,11
"4831","MAGDALENA",2020-11-20,17
"4832","MAGDALENA",2020-04-20,1
"4833","MAGDALENA",2020-05-20,9
"4834","MAGDALENA",2020-06-20,64
"4835","MAGDALENA",2020-07-20,48
"4836","MAGDALENA",2020-08-20,62
"4837","MAGDALENA",2020-09-20,12
"4838","MAGDALENA",2020-10-21,19
"4839","MAGDALENA",2020-11-21,9
"4840","MAGDALENA",2020-03-21,1
"4841","MAGDALENA",2020-04-21,3
"4842","MAGDALENA",2020-05-21,8
"4843","MAGDALENA",2020-06-21,33
"4844","MAGDALENA",2020-07-21,44
"4845","MAGDALENA",2020-08-21,76
"4846","MAGDALENA",2020-09-21,18
"4847","MAGDALENA",2020-10-22,20
"4848","MAGDALENA",2020-11-22,2
"4849","MAGDALENA",2020-04-22,1
"4850","MAGDALENA",2020-05-22,6
"4851","MAGDALENA",2020-06-22,33
"4852","MAGDALENA",2020-07-22,37
"4853","MAGDALENA",2020-08-22,26
"4854","MAGDALENA",2020-09-22,18
"4855","MAGDALENA",2020-10-23,47
"4856","MAGDALENA",2020-11-23,10
"4857","MAGDALENA",2020-04-23,1
"4858","MAGDALENA",2020-05-23,9
"4859","MAGDALENA",2020-06-23,46
"4860","MAGDALENA",2020-07-23,73
"4861","MAGDALENA",2020-08-23,20
"4862","MAGDALENA",2020-09-23,55
"4863","MAGDALENA",2020-10-24,10
"4864","MAGDALENA",2020-11-24,4
"4865","MAGDALENA",2020-04-24,8
"4866","MAGDALENA",2020-05-24,9
"4867","MAGDALENA",2020-06-24,42
"4868","MAGDALENA",2020-07-24,52
"4869","MAGDALENA",2020-08-24,59
"4870","MAGDALENA",2020-09-24,31
"4871","MAGDALENA",2020-10-25,10
"4872","MAGDALENA",2020-11-25,7
"4873","MAGDALENA",2020-03-25,1
"4874","MAGDALENA",2020-04-25,8
"4875","MAGDALENA",2020-05-25,13
"4876","MAGDALENA",2020-06-25,30
"4877","MAGDALENA",2020-07-25,63
"4878","MAGDALENA",2020-08-25,38
"4879","MAGDALENA",2020-09-25,21
"4880","MAGDALENA",2020-10-26,14
"4881","MAGDALENA",2020-11-26,7
"4882","MAGDALENA",2020-03-26,2
"4883","MAGDALENA",2020-04-26,6
"4884","MAGDALENA",2020-05-26,13
"4885","MAGDALENA",2020-06-26,41
"4886","MAGDALENA",2020-07-26,50
"4887","MAGDALENA",2020-08-26,52
"4888","MAGDALENA",2020-09-26,14
"4889","MAGDALENA",2020-10-27,22
"4890","MAGDALENA",2020-11-27,3
"4891","MAGDALENA",2020-03-27,1
"4892","MAGDALENA",2020-04-27,2
"4893","MAGDALENA",2020-05-27,18
"4894","MAGDALENA",2020-06-27,43
"4895","MAGDALENA",2020-07-27,66
"4896","MAGDALENA",2020-08-27,33
"4897","MAGDALENA",2020-09-27,15
"4898","MAGDALENA",2020-10-28,20
"4899","MAGDALENA",2020-11-28,1
"4900","MAGDALENA",2020-04-28,1
"4901","MAGDALENA",2020-05-28,5
"4902","MAGDALENA",2020-06-28,54
"4903","MAGDALENA",2020-07-28,70
"4904","MAGDALENA",2020-08-28,89
"4905","MAGDALENA",2020-09-28,30
"4906","MAGDALENA",2020-10-29,26
"4907","MAGDALENA",2020-03-29,1
"4908","MAGDALENA",2020-04-29,2
"4909","MAGDALENA",2020-05-29,9
"4910","MAGDALENA",2020-06-29,46
"4911","MAGDALENA",2020-07-29,62
"4912","MAGDALENA",2020-08-29,23
"4913","MAGDALENA",2020-09-29,27
"4914","MAGDALENA",2020-10-03,16
"4915","MAGDALENA",2020-11-03,16
"4916","MAGDALENA",2020-04-03,1
"4917","MAGDALENA",2020-05-03,5
"4918","MAGDALENA",2020-06-03,16
"4919","MAGDALENA",2020-07-03,89
"4920","MAGDALENA",2020-08-03,53
"4921","MAGDALENA",2020-09-03,50
"4922","MAGDALENA",2020-10-30,8
"4923","MAGDALENA",2020-03-30,1
"4924","MAGDALENA",2020-04-30,11
"4925","MAGDALENA",2020-05-30,6
"4926","MAGDALENA",2020-06-30,95
"4927","MAGDALENA",2020-07-30,49
"4928","MAGDALENA",2020-08-30,14
"4929","MAGDALENA",2020-09-30,18
